"day","month","year","acc_temp","test_temp","rep","conc","obs","count","size_adult","size_offspring","time_brood","brood_number","date_manual","date","test"
16,8,2019,20,25,3,0,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 0"
16,8,2019,20,25,3,6,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 6"
16,8,2019,20,25,3,9,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 9"
16,8,2019,20,25,3,13,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 13"
16,8,2019,25,25,1,20,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"25 25 1 20"
16,8,2019,20,25,3,20,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 20"
16,8,2019,25,25,1,30,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"25 25 1 30"
16,8,2019,20,25,3,30,"n",0,NA,NA,30,1,2019-08-16,2019-08-16,"20 25 3 30"
17,8,2019,20,20,4,60,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 60"
17,8,2019,20,20,4,0,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 0"
17,8,2019,20,20,4,6,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 6"
17,8,2019,20,20,4,13,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 13"
17,8,2019,20,20,4,45,"n",0,NA,NA,30,1,2019-08-17,2019-08-17,"20 20 4 45"
30,8,2019,25,15,1,9,"n",0,NA,NA,39,1,2019-08-30,2019-08-30,"25 15 1 9"
30,8,2019,25,15,1,30,"n",0,NA,NA,39,1,2019-08-30,2019-08-30,"25 15 1 30"
22,8,2019,25,25,2,60,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 60"
22,8,2019,25,25,2,0,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 0"
22,8,2019,25,25,2,6,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 6"
22,8,2019,25,25,2,9,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 9"
22,8,2019,25,20,2,13,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 20 2 13"
22,8,2019,25,25,2,13,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 13"
22,8,2019,25,20,2,20,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 20 2 20"
22,8,2019,25,25,2,20,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 20"
22,8,2019,25,25,2,30,"n",0,NA,NA,30,1,2019-08-22,2019-08-22,"25 25 2 30"
4,8,2019,25,20,3,60,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 60"
28,8,2019,20,15,4,0,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"20 15 4 0"
28,8,2019,25,15,2,0,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 0"
4,8,2019,25,20,3,6,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 6"
28,8,2019,25,15,2,9,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 9"
4,8,2019,25,20,3,9,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 9"
28,8,2019,25,15,2,13,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"25 15 2 13"
4,8,2019,25,20,3,13,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 13"
28,8,2019,20,15,4,20,"n",0,NA,NA,35,1,2019-08-28,2019-08-28,"20 15 4 20"
4,8,2019,25,20,3,20,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 20"
4,8,2019,25,20,3,30,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 30"
4,8,2019,25,20,3,45,"n",0,NA,NA,11,1,2019-08-04,2019-08-04,"25 20 3 45"
29,8,2019,15,25,5,60,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 60"
26,8,2019,25,25,3,0,"n",0,NA,NA,32,1,2019-08-26,2019-08-26,"25 25 3 0"
29,8,2019,15,25,5,6,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 6"
29,8,2019,15,25,5,9,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 9"
29,8,2019,25,15,3,9,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"25 15 3 9"
29,8,2019,15,25,5,13,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 13"
29,8,2019,25,15,3,13,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"25 15 3 13"
29,8,2019,15,25,5,20,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 20"
29,8,2019,15,25,5,30,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 30"
29,8,2019,15,25,5,45,"n",0,NA,NA,35,1,2019-08-29,2019-08-29,"15 25 5 45"
25,8,2019,25,20,4,6,"n",0,NA,NA,30,1,2019-08-25,2019-08-25,"25 20 4 6"
25,8,2019,25,20,4,13,"n",0,NA,NA,30,1,2019-08-25,2019-08-25,"25 20 4 13"
28,8,2019,25,25,4,6,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 25 4 6"
28,8,2019,25,15,4,13,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 15 4 13"
28,8,2019,25,25,4,20,"n",0,NA,NA,30,1,2019-08-28,2019-08-28,"25 25 4 20"
24,8,2019,25,20,5,0,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 0"
24,8,2019,25,20,5,9,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 9"
24,8,2019,25,20,5,13,"n",0,NA,NA,20,1,2019-08-24,2019-08-24,"25 20 5 13"
